,origin_latitude,origin_longitude,destination_latitude,destination_longitude,regiao,date
40900,-23.622619600000004,-46.73841450000001,-23.628673000000006,-46.721428,Sao Paulo,2019-05-19 12:45:54.142
18623,-12.981455,-38.464615,-13.002046,-38.46359,Salvador,2019-05-20 19:30:51.997
46795,-23.553878,-46.653533,-23.556777,-46.652888,Sao Paulo,2019-05-19 13:55:16.139
9504,-23.5821723,-46.6835917,-23.576942000000006,-46.673439,Sao Paulo,2019-05-20 16:37:58.538
749,-19.9387661,-43.931369,-19.927301,-43.96514000000001,Belo Horizonte,2019-05-19 13:13:58.344
40727,-3.7635617999999993,-38.5486446,-3.759472,-38.538761,Fortaleza,2019-05-20 12:52:15.352
31943,-19.933625,-43.95193,-19.934816,-43.9461,Belo Horizonte,2019-05-19 12:12:31.226
29808,-26.290847,-48.844181,-26.289031,-48.852719,Joinville,2019-05-19 14:03:32.833
6908,-23.445296,-46.5213132,-23.4492295,-46.5279649,Guarulhos,2019-05-20 22:11:00.439
20795,-18.892616,-48.2617163,-18.9215134,-48.2596301,Uberlandia,2019-05-19 12:16:27.471
48477,-23.566528,-46.666847,-23.568773,-46.649329,Sao Paulo,2019-05-19 11:08:02.166
38034,-3.766132,-38.551193,-3.794683,-38.553847,Fortaleza,2019-05-19 18:39:33.481
45038,-3.733828,-38.5167081,-3.765115,-38.509784,Fortaleza,2019-05-19 11:37:28.418
22072,-12.903852,-38.339036,-12.898281,-38.34198,Salvador,2019-05-19 22:42:18.307
30714,-23.3155749,-51.1668268,-23.305774,-51.179472,Londrina,2019-05-19 21:07:15.903
30010,-15.839375,-47.978449,-15.83528,-47.979078,Brasilia,2019-05-19 18:08:13.712
48108,-20.313325,-40.2882491,-20.3090705,-40.2933777,Vitoria,2019-05-19 18:32:10.207
47005,-23.675883,-46.677389,-23.6624646,-46.6933105,Sao Paulo,2019-05-19 18:35:02.991
13703,-25.4324555,-49.2718935,-25.429579,-49.263775,Curitiba,2019-05-19 18:17:20.420
13224,-22.928976,-43.234204,-22.935507,-43.23446800000001,Rio - Centro,2019-05-20 19:43:15.615
49955,-19.820941,-43.97956,-19.819774,-43.973786,Belo Horizonte,2019-05-19 17:06:20.504
22997,-1.4437483,-48.4895425,-1.434231,-48.478827,Belem,2019-05-19 19:04:25.781
27650,-22.9868665,-43.1893577,-22.9570879,-43.1975975,Rio - Zona Sul,2019-05-20 20:17:42.350
44243,-16.710562900000006,-49.2668572,-16.711976,-49.239403,Goiania,2019-05-20 21:11:58.386
2510,-19.9366965,-43.9596667,-19.946158,-43.95226,Belo Horizonte,2019-05-19 15:44:58.094
32911,-9.651459,-35.70585399999999,-9.6491575,-35.7020341,Maceio,2019-05-19 19:32:47.744
42924,-19.862143,-43.9686346,-19.8718497,-43.9457498,Belo Horizonte,2019-05-19 20:02:42.893
36639,-23.55568,-46.657302,-23.560274,-46.65774,Sao Paulo,2019-05-20 19:16:03.937
14819,-21.2116162,-47.8068039,-21.251433,-47.809786,Ribeirao Preto,2019-05-19 20:16:11.601
43637,-15.817304,-47.873544,-15.8599821,-47.8647305,Brasilia,2019-05-19 20:40:15.539
15807,-30.023079600000006,-51.2028007,-30.027392,-51.173572,Porto Alegre,2019-05-19 15:50:30.025
39915,-18.909388600000003,-48.2603495,-18.934207,-48.264401,Uberlandia,2019-05-20 16:46:47.635
4075,-23.6037475,-46.626145,-23.5501427,-46.6453771,Sao Paulo,2019-05-19 18:02:58.984
35469,-23.6207116,-46.639536,-23.625774300000003,-46.6996964,Sao Paulo,2019-05-20 11:42:38.469
48523,-8.0391435,-34.90122940000001,-8.031677,-34.9073605,Recife,2019-05-20 12:29:44.113
40593,-23.570607,-46.643489,-23.5489885,-46.65051920000001,Sao Paulo,2019-05-19 19:40:47.048
41107,-23.486437,-46.581702,-23.487667,-46.585411,Sao Paulo,2019-05-19 14:26:05.790
32079,-25.4022836,-49.334941,-25.4000222,-49.3319903,Curitiba,2019-05-20 12:06:10.454
138,-18.9291038,-48.26478729999999,-18.925447,-48.25502179999999,Uberlandia,2019-05-20 13:36:19.995
741,-25.427956,-49.2644,-25.455071,-49.307374,Curitiba,2019-05-20 13:23:00.055
5152,-22.9759383,-43.2287254,-22.9843794,-43.2197041,Rio - Zona Sul,2019-05-19 14:49:13.972
24180,-22.9643942,-43.1796122,-22.961442,-43.200789,Rio - Zona Sul,2019-05-19 16:19:11.703
22863,-23.6971425,-46.566811,-23.7271343,-46.5400164,Abc,2019-05-19 16:09:58.913
16336,-23.623443,-46.69872700000001,-23.6357022,-46.7334936,Sao Paulo,2019-05-20 17:19:16.762
14179,-13.0007331,-38.4604237,-12.966289,-38.470221,Salvador,2019-05-20 12:38:24.078
45310,-30.0387401,-51.2121424,-30.040207,-51.212097,Porto Alegre,2019-05-19 13:41:39.320
32739,-23.6037475,-46.626145,-23.577093,-46.670574,Sao Paulo,2019-05-19 20:51:31.206
28239,-15.738689,-47.900867,-15.737198,-47.894457,Brasilia,2019-05-19 21:19:22.234
21586,-23.191748,-45.877041,-23.19506,-45.889058,Sao Jose Dos Campos,2019-05-20 12:38:25.951
41966,-19.9344758,-44.052633,-19.9458176,-44.0281178,Contagem,2019-05-19 16:02:44.956
32037,-15.596378,-56.09559300000001,-15.604686,-56.101189,Cuiaba,2019-05-20 20:03:09.904
12872,-20.3070239,-40.2957902,-20.310514,-40.32012,Vitoria,2019-05-20 12:19:49.554
2684,-3.104362,-60.011949,-3.119931,-59.98369200000001,Manaus,2019-05-19 18:11:18.106
48999,-22.917777,-43.386018,-22.928018,-43.359318,Rio - Jacarepagua,2019-05-19 16:00:26.935
42505,-23.203409,-45.898305,-23.221685,-45.908657,Sao Jose Dos Campos,2019-05-20 16:12:07.251
30812,-16.6810206,-49.26687949999999,-16.692155,-49.24954,Goiania,2019-05-20 19:33:25.216
43746,-8.063408,-34.895455,-8.066604,-34.890479,Recife,2019-05-20 12:29:06.777
10647,-22.974749,-43.413816,-22.970237,-43.400577,Rio - Barra,2019-05-19 20:36:26.910
47477,-16.714831,-49.274029,-16.693678,-49.277712,Restaurante Parceiro,2019-05-19 12:48:17.865
37173,-23.2188121,-45.8799475,-23.2225419,-45.8841796,Sao Jose Dos Campos,2019-05-19 12:46:49.514
13458,-22.8240909,-47.0803259,-22.7939079,-47.0887438,Campinas,2019-05-20 20:05:40.030
15887,-23.5587229,-46.6599585,-23.572084,-46.6520346,Sao Paulo,2019-05-19 19:19:56.860
49994,-23.000727,-43.371081,-23.0067557,-43.3268791,Rio - Barra,2019-05-19 12:45:44.667
27233,-22.965098,-43.177028,-22.976748,-43.225136,Rio - Zona Sul,2019-05-19 20:08:06.154
11365,-25.4502545,-49.28171629999999,-25.468731,-49.280654,Curitiba,2019-05-19 21:25:10.270
25372,-23.529699,-46.685382,-23.529755,-46.704464,Sao Paulo,2019-05-19 13:07:15.985
21079,-26.992950399999994,-48.6472387,-26.991357,-48.636029,Balneario Camboriu,2019-05-19 14:21:09.448
7957,-8.066388,-34.925766,-8.036645,-34.942471999999995,Recife,2019-05-19 15:53:22.213
47817,-20.4377969,-54.618146900000006,-20.422468,-54.598936,Campo Grande,2019-05-20 22:46:58.910
12916,-23.510749,-46.658687,-23.537066,-46.697834,Sao Paulo,2019-05-20 14:11:04.026
19488,-23.5280182,-46.6914905,-23.5593405,-46.6976634,Sao Paulo,2019-05-20 11:37:46.483
44245,-23.529338,-46.694268,-23.5257752,-46.699749,Sao Paulo,2019-05-19 13:57:21.568
43280,-18.9203495,-48.2756677,-18.94766,-48.293787,Uberlandia,2019-05-20 13:03:58.047
42334,-23.56367,-46.641297,-23.552384,-46.640566,Sao Paulo,2019-05-19 19:11:46.562
43227,-19.947707,-44.026108,-19.986424,-44.015863,Contagem,2019-05-19 22:06:14.892
43755,-19.8916681,-43.9277874,-19.888668,-43.926494,Belo Horizonte,2019-05-19 21:43:16.707
41003,-30.0846697,-51.2458384,-30.0874384,-51.233653,Porto Alegre,2019-05-20 22:14:19.800
34021,-18.9088521,-48.2613704,-18.922522600000004,-48.2689359,Uberlandia,2019-05-19 19:37:39.298
38167,-16.719639,-49.26712,-16.725251999999998,-49.239475,Goiania,2019-05-20 11:25:39.792
46798,-23.013704,-43.305223,-23.009138,-43.345043,Rio - Barra,2019-05-19 16:57:37.621
22047,-22.848196,-47.063187,-22.8219934,-47.0736706,Campinas,2019-05-19 17:48:39.405
3961,-23.410894,-51.931619,-23.423801,-51.949563,Maringa,2019-05-20 11:23:20.857
41805,-23.176643,-46.900734,-23.164222,-46.915781,Jundiai,2019-05-20 14:21:27.343
33382,-3.7298308,-38.50778,-3.746314,-38.488845,Fortaleza,2019-05-19 18:02:20.562
10496,-23.199737,-45.881572,-23.175828,-45.847151,Sao Jose Dos Campos,2019-05-19 12:25:32.894
2992,-23.330462,-51.1521539,-23.304562,-51.172953,Londrina,2019-05-19 14:17:15.142
42135,-23.418769,-51.932844,-23.3828361,-51.955627,Maringa,2019-05-20 20:56:15.142
39786,-30.0098432,-51.2000383,-30.018489,-51.205532,Porto Alegre,2019-05-20 21:17:10.674
39210,-23.521303,-46.623718,-23.4974427,-46.6245295,Sao Paulo,2019-05-20 13:00:36.722
35296,-23.523014,-47.466756,-23.51221,-47.448504,Sorocaba,2019-05-20 21:00:39.766
28090,-19.9388409,-43.9409778,-19.9421793,-43.9231335,Belo Horizonte,2019-05-20 15:55:25.106
15121,-3.728059,-38.495381,-3.736884,-38.488829,Fortaleza,2019-05-19 19:21:28.079
49561,-23.7044982,-46.6175998,-23.708219,-46.586528,Abc,2019-05-20 16:31:10.996
8593,-20.312714,-40.287741,-20.278627,-40.299034000000006,Vitoria,2019-05-19 14:39:45.235
32026,-19.753019,-47.948047,-19.758938,-47.949699,Uberaba,2019-05-20 19:04:56.731
31472,-25.4087329,-49.237782,-25.441137,-49.24285,Curitiba,2019-05-19 13:24:04.949
15320,-5.070147,-42.791597,-5.064119,-42.770711,Teresina,2019-05-19 21:06:06.399
13494,-22.9657132,-43.1766333,-22.942739000000003,-43.18161,Rio - Zona Sul,2019-05-20 22:25:13.318
41883,-20.3093971,-40.3089623,-20.288959,-40.290965,Vitoria,2019-05-19 21:38:36.316
47579,-8.076592,-34.910874,-8.051802,-34.919157,Recife,2019-05-20 12:15:33.151
48469,-22.967144,-43.18828,-22.952642,-43.18199,Rio - Zona Sul,2019-05-20 17:42:50.153
2491,-8.0452984,-34.9017465,-8.064829,-34.873883,Recife,2019-05-19 13:15:08.850
39288,-22.9122086,-43.197782200000006,-22.9097917,-43.1792913,Rio - Centro,2019-05-20 20:24:33.073
5143,-22.9193268,-43.2501861,-22.924337,-43.252461,Rio - Centro,2019-05-19 19:04:06.011
47356,-23.5725778,-46.69569620000001,-23.5847117,-46.7298415,Sao Paulo,2019-05-20 13:17:12.060
28214,-23.532992,-46.21082,-23.533226000000006,-46.209463,Mogi Das Cruzes,2019-05-20 11:43:25.384
45653,-23.5474428,-46.7570686,-23.5737754,-46.7800006,Sao Paulo,2019-05-19 12:53:58.212
8715,-26.992834,-48.646943,-26.969547,-48.63845900000001,Balneario Camboriu,2019-05-20 11:23:41.779
28700,-25.4502545,-49.28171629999999,-25.4201626,-49.27478,Curitiba,2019-05-19 18:09:40.611
8270,-23.199737,-45.881572,-23.2024915,-45.87438510000001,Sao Jose Dos Campos,2019-05-19 20:22:32.962
22171,-3.734827,-38.566827,-3.727937,-38.525903,Fortaleza,2019-05-20 13:02:29.360
46587,-22.9759383,-43.2287254,-22.984072,-43.22756500000001,Rio - Zona Sul,2019-05-20 12:13:34.671
422,-23.479258,-46.636736,-23.488829,-46.612577,Sao Paulo,2019-05-19 13:38:46.396
11851,-22.9298255,-43.1778402,-22.931266,-43.176127,Rio - Zona Sul,2019-05-19 20:44:36.651
38892,-23.623276,-46.698728,-23.652013,-46.670348,Sao Paulo,2019-05-19 19:23:55.015
27513,-23.304324,-51.151451,-23.314088,-51.167863,Londrina,2019-05-20 20:08:02.939
27987,-22.918014000000003,-43.2379,-22.922786,-43.240929,Rio - Centro,2019-05-19 14:09:44.038
23966,-18.927138,-48.280326,-18.91112,-48.26296,Uberlandia,2019-05-20 21:46:38.544
27825,-7.132292999999999,-34.851515,-7.145171599999999,-34.831018900000004,Joao Pessoa,2019-05-20 13:20:23.287
26971,-23.588349,-46.639913,-23.543177,-46.643757,Sao Paulo,2019-05-20 16:16:42.208
15098,-16.707579,-49.237066,-16.7035198,-49.2393619,Goiania,2019-05-20 18:53:10.205
33600,-23.3155749,-51.1668268,-23.286748,-51.184062,Londrina,2019-05-20 18:55:46.601
12846,-15.794422,-47.888939,-15.771441,-47.894002,Brasilia,2019-05-20 12:13:51.728
4879,-25.4146255,-49.25765620000001,-25.429921,-49.279885,Curitiba,2019-05-19 14:40:37.959
8358,-15.769073,-47.88889,-15.748035,-47.924062,Brasilia,2019-05-19 13:12:52.359
47526,-23.5844495,-46.60757589999999,-23.576493,-46.602823,Sao Paulo,2019-05-19 15:03:11.312
10379,-23.420172,-51.969549,-23.386934,-51.961395,Maringa,2019-05-19 12:30:55.938
6615,-22.9017198,-47.0546795,-22.9104754,-47.0314536,Campinas,2019-05-19 17:06:28.599
39378,-22.8767846,-47.043745,-22.857625,-47.044094,Campinas,2019-05-19 12:08:46.835
17938,-3.7242055,-38.51317810000001,-3.736944,-38.567277,Fortaleza,2019-05-20 15:53:07.531
13986,-25.4698134,-49.29520820000001,-25.481412,-49.306545,Curitiba,2019-05-20 19:53:27.903
42586,-12.969988,-38.481,-12.962914,-38.492826,Salvador,2019-05-20 15:29:41.805
14052,-15.834892000000002,-48.028743,-15.839325,-48.032082,Brasilia,2019-05-20 18:58:35.988
39124,-23.560033,-46.667008,-23.529755,-46.704464,Sao Paulo,2019-05-19 11:10:53.389
33487,-3.735188,-38.474817,-3.746748,-38.468871,Fortaleza,2019-05-19 18:12:26.832
144,-23.61711,-46.62956550000001,-23.642711,-46.637542,Sao Paulo,2019-05-19 16:59:39.579
26599,-5.084716,-42.789514,-5.065455,-42.78564,Teresina,2019-05-20 11:22:54.102
29300,-27.584587,-48.546453,-27.587557,-48.552109,Florianopolis,2019-05-19 12:05:19.018
22905,-15.8359335,-48.039625,-15.834742000000002,-48.0187661,Brasilia,2019-05-20 13:15:41.124
21697,-8.110445799999999,-34.893602200000004,-8.11545,-34.892668,Recife,2019-05-19 20:07:45.971
27028,-22.856212,-47.067248,-22.827261,-47.080068,Campinas,2019-05-19 11:29:51.375
7867,-16.709568,-49.237167,-16.710603,-49.26615200000001,Goiania,2019-05-19 19:55:08.457
43956,-20.4789616,-54.5954024,-20.484386,-54.60755,Campo Grande,2019-05-19 18:23:53.594
4814,-25.4364673,-49.3112254,-25.433802,-49.298269,Curitiba,2019-05-19 19:18:38.082
44050,-21.198582,-47.815291,-21.191188,-47.82046500000001,Ribeirao Preto,2019-05-19 13:46:33.097
20937,-23.590732,-46.690039,-23.583063,-46.67966,Sao Paulo,2019-05-19 15:23:52.301
13825,-23.553043,-46.658743,-23.547856,-46.658424,Sao Paulo,2019-05-20 11:59:04.771
20097,-21.211629,-47.81414,-21.1796234,-47.8033055,Ribeirao Preto,2019-05-20 17:28:09.213
8567,-12.968643,-38.431168,-12.937573,-38.436274,Salvador,2019-05-19 16:38:15.670
24389,-15.589985,-56.106711,-15.599149,-56.110182,Cuiaba,2019-05-19 13:26:03.691
35686,-23.329026,-51.1778287,-23.320801,-51.168652,Londrina,2019-05-19 19:08:08.827
24080,-25.43642,-49.2798854,-25.4725322,-49.3077821,Curitiba,2019-05-20 13:29:07.159
24763,-23.576784,-46.688673,-23.583316600000003,-46.6902694,Sao Paulo,2019-05-19 19:27:56.975
14952,-23.571675600000006,-46.6226935,-23.600699,-46.610652,Sao Paulo,2019-05-19 19:28:00.589
22775,-3.800504,-38.492589,-3.8054082,-38.4931686,Fortaleza,2019-05-20 19:25:44.666
49058,-19.957691,-44.0391287,-19.93289,-44.047857,Contagem,2019-05-19 18:34:02.115
46987,-29.917906,-51.161863,-29.930963,-51.176344,Canoas,2019-05-19 19:11:21.508
14587,-8.0365352,-34.8976096,-8.0457676,-34.90207,Recife,2019-05-19 12:06:29.270
42894,-23.5389549,-46.5765026,-23.5392428,-46.6059761,Sao Paulo,2019-05-20 19:48:47.917
16558,-23.596041,-46.63682100000001,-23.5895058,-46.6325113,Sao Paulo,2019-05-19 19:59:10.988
26177,-23.5755057,-46.6343986,-23.5474563,-46.656043,Sao Paulo,2019-05-19 20:04:39.905
1329,-23.410894,-51.931619,-23.418995,-51.933889,Maringa,2019-05-19 12:55:03.623
32284,-22.8915081,-47.0690609,-22.904748,-47.050326,Campinas,2019-05-20 12:55:43.165
33390,-22.9652963,-43.2023878,-22.9359466,-43.1892821,Rio - Zona Sul,2019-05-20 17:24:54.624
12558,-22.956971,-43.175995,-22.985685,-43.20244,Rio - Zona Sul,2019-05-19 20:50:44.491
46348,-20.4616145,-54.5954053,-20.4586758,-54.6087965,Campo Grande,2019-05-20 12:24:13.466
33035,-23.341192000000003,-51.157444,-23.3366532,-51.1761689,Londrina,2019-05-19 11:30:44.086
22800,-23.325441,-51.144349,-23.300063,-51.168751,Londrina,2019-05-20 19:20:13.780
20380,-3.0673524,-60.0154231,-3.062648,-59.999707,Manaus,2019-05-20 11:05:12.737
19734,-23.4556542,-46.51508320000001,-23.481362,-46.542957,Guarulhos,2019-05-19 21:12:43.596
36198,-22.923857100000006,-43.25587270000001,-22.925168,-43.265476,Rio - Centro,2019-05-19 12:30:58.779
16586,-16.7139212,-49.2388721,-16.700464,-49.240664,Goiania,2019-05-20 21:34:01.829
31492,-22.8991657,-47.05105560000001,-22.882118,-47.049057,Campinas,2019-05-20 11:51:31.526
39068,-15.594916,-56.10379200000001,-15.610962,-56.090647,Cuiaba,2019-05-20 18:42:33.383
10257,-23.581017000000006,-46.675776,-23.5603841,-46.6660377,Sao Paulo,2019-05-19 13:09:05.815
37575,-30.060648600000004,-51.2224959,-30.0418787,-51.2160646,Porto Alegre,2019-05-19 19:25:14.485
10032,-22.0054717,-47.892911,-22.002762,-47.896134,Sao Carlos,2019-05-19 18:35:11.848
45265,-12.969988,-38.481,-12.9860441,-38.4819802,Salvador,2019-05-19 19:06:18.431
46617,-23.596697,-46.656109,-23.5624885,-46.6241144,Sao Paulo,2019-05-20 13:05:32.868
32395,-19.9270773,-43.959707,-19.92828,-43.928043,Belo Horizonte,2019-05-20 20:35:41.536
1323,-23.561407,-46.69784600000001,-23.563721,-46.667595,Sao Paulo,2019-05-19 17:22:53.114
39808,-25.429441,-49.240161,-25.435805,-49.241903,Curitiba,2019-05-19 17:04:39.891
43720,-15.84174,-48.043768,-15.851922,-48.042079,Brasilia,2019-05-19 15:28:22.995
36199,-8.035521000000001,-34.921337,-8.056248,-34.930251,Recife,2019-05-19 18:37:34.553
22768,-8.0527331,-34.9023502,-8.019705499999999,-34.91757020000001,Recife,2019-05-20 20:24:42.571
29322,-23.6315311,-46.73802720000001,-23.631531,-46.73803,Sao Paulo,2019-05-20 15:47:17.920
27629,-22.9565873,-43.1848024,-22.961917,-43.168768,Rio - Zona Sul,2019-05-19 19:43:14.004
9980,-12.98747,-38.453685,-12.987181,-38.463433,Salvador,2019-05-19 19:18:47.504
11675,-23.5495521,-46.604699,-23.543637,-46.598257,Sao Paulo,2019-05-20 20:46:53.498
9275,-23.5708741,-46.7042337,-23.5886849,-46.68328579999999,Sao Paulo,2019-05-19 20:10:47.379
32632,-23.5743855,-46.6441896,-23.605727,-46.66810460000001,Sao Paulo,2019-05-20 19:40:14.970
35688,-8.118619,-34.904928000000005,-8.122689,-34.904224,Recife,2019-05-20 12:41:29.734
31142,-23.6256486,-46.6992677,-23.617037,-46.696721,Sao Paulo,2019-05-20 11:33:19.057
7559,-25.423374,-49.27052,-25.426169,-49.244962,Curitiba,2019-05-20 19:52:42.259
21647,-5.7865910000000005,-35.20665800000001,-5.781317,-35.199607,Natal,2019-05-19 18:13:58.762
26190,-23.5565488,-46.6915389,-23.561625,-46.650809,Sao Paulo,2019-05-19 21:18:36.432
47521,-29.6913,-51.127139,-29.687663,-51.12419000000001,Novo Hamburgo,2019-05-19 18:59:26.954
33606,-23.5403439,-46.5953863,-23.5376383,-46.6346324,Sao Paulo,2019-05-20 19:49:30.495
46368,-23.6264755,-46.5799968,-23.662284,-46.572878,Abc,2019-05-19 12:59:19.621
37011,-23.571675600000006,-46.6226935,-23.574071,-46.63965200000001,Sao Paulo,2019-05-19 21:04:07.077
24231,-23.4980507,-46.85552620000001,-23.500676,-46.85817700000001,Barueri,2019-05-20 11:52:58.648
30232,-23.53907,-46.773915,-23.5493099,-46.7925429,Osasco,2019-05-20 19:15:39.723
45120,-9.669277,-35.71537199999999,-9.667212,-35.716026,Maceio,2019-05-20 12:34:24.051
26853,-23.5001412,-46.6321918,-23.4877469,-46.6083812,Sao Paulo,2019-05-19 12:59:15.233
10176,-23.002701,-43.32177,-23.009159,-43.429429,Restaurante Parceiro,2019-05-20 22:59:34.567
40745,-22.8256946,-47.0795132,-22.8141752,-47.07674170000001,Campinas,2019-05-19 21:46:43.952
7302,-22.856112,-47.046622,-22.84628,-47.059021,Campinas,2019-05-20 20:01:41.145
33348,-26.9742,-48.635092,-26.995299,-48.630506,Balneario Camboriu,2019-05-19 20:53:46.560
6329,-3.7568994,-38.5590733,-3.736245,-38.577021,Fortaleza,2019-05-20 12:14:40.702
8627,-23.668125,-46.532802,-23.65806,-46.541803,Abc,2019-05-19 12:24:45.731
35729,-23.4866931,-46.6148459,-23.472452,-46.574238,Sao Paulo,2019-05-19 20:02:32.928
23120,-23.560419,-46.584686,-23.5551291,-46.569522,Sao Paulo,2019-05-19 21:16:51.703
29822,-3.751912,-38.526775,-3.740647,-38.54205,Fortaleza,2019-05-20 19:34:09.453
1800,-20.262608,-40.2696,-20.2581339,-40.261756,Vitoria,2019-05-19 20:44:35.423
8792,-8.194391,-34.932454,-8.188259,-34.929065,Recife,2019-05-20 19:17:08.933
49194,-23.530908,-46.663449,-23.521308,-46.700877,Sao Paulo,2019-05-20 19:31:59.633
27416,-22.997752,-43.360755,-23.00944,-43.351717,Rio - Barra,2019-05-20 18:38:38.084
26011,-10.945224,-37.059502,-10.973976,-37.070741,Aracaju,2019-05-19 16:18:10.275
27186,-21.18322,-47.80809489999999,-21.1829172,-47.8101445,Ribeirao Preto,2019-05-19 13:05:09.938
22346,-23.2079914,-45.90604860000001,-23.2191381,-45.8939059,Sao Jose Dos Campos,2019-05-19 12:06:35.877
28711,-23.571306600000003,-46.6582967,-23.572515,-46.650412,Sao Paulo,2019-05-20 19:12:31.287
6452,-23.5318472,-46.7250656,-23.5273535,-46.732837,Sao Paulo,2019-05-19 16:16:55.218
13158,-20.480161,-54.595156,-20.432007,-54.598151,Campo Grande,2019-05-20 18:25:39.041
695,-23.562739,-46.664757,-23.552557,-46.637767,Sao Paulo,2019-05-19 13:48:20.319
14412,-23.207489,-45.906049,-23.203567,-45.897056,Sao Jose Dos Campos,2019-05-19 20:19:58.216
10187,-7.1221622999999985,-34.8486846,-7.124667999999999,-34.856951,Joao Pessoa,2019-05-20 13:20:12.823
11978,-25.457872100000003,-49.2856283,-25.4582039,-49.2746039,Curitiba,2019-05-19 20:16:01.948
873,-23.5279278,-46.7334758,-23.540856,-46.767835,Sao Paulo,2019-05-20 13:15:10.596
14808,-23.608786,-46.689889,-23.630741,-46.71005,Sao Paulo,2019-05-20 20:01:01.434
4290,-18.927138,-48.280326,-18.89268,-48.283639,Uberlandia,2019-05-19 13:01:16.012
27524,-8.034257,-34.918626,-8.041432,-34.890046000000005,Recife,2019-05-20 22:04:41.567
35720,-23.216287,-45.893789,-23.2045894,-45.8854215,Sao Jose Dos Campos,2019-05-20 20:27:56.738
31953,-23.585493,-46.679706,-23.562032,-46.695445,Sao Paulo,2019-05-19 19:09:45.906
20827,-19.9740397,-43.9419701,-19.95706,-43.934354,Belo Horizonte,2019-05-19 13:40:25.789
45716,-30.038696,-51.223982,-30.05369899999999,-51.179135,Porto Alegre,2019-05-20 11:34:26.938
